Sample_Name	Methanobacteria	Actinobacteria	Coriobacteriia	Bacteroidetes_unclassified	Bacteroidia	Sphingobacteriia	Candidatus_Saccharibacteria_unclassified	Deinococci	Bacilli	Clostridia	Erysipelotrichia	Firmicutes_unclassified	Negativicutes	Tissierellia	Fusobacteriia	Lentisphaerae_unclassified	Lentisphaeria	Alphaproteobacteria	Betaproteobacteria	Deltaproteobacteria	Epsilonproteobacteria	Gammaproteobacteria	Proteobacteria_unclassified	Spirochaetia	Synergistia	Mollicutes	Verrucomicrobiae	Conoidasida	Saccharomycetes	Tremellomycetes	Eukaryota_unclassified
LCC10761001	0.0	0.07715568989607187	0.0033700304266925628	0.0	0.6209328566756291	0.0	0.0	0.0	0.06163860955554788	0.08522439874279636	0.002644225669680313	0.0	0.01642405979931433	0.0	0.004888097475609028	0.0	0.0	0.0	0.07297710955167706	0.0	0.0	0.05474492220698133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10291001	0.0	0.10599241508574107	0.004428726998122469	0.0	0.06257679572809995	0.0	0.0	0.0	0.16434348467975035	0.4533373191675823	6.876967542016201e-05	0.0	0.04373861628796731	0.0	0.0	0.0	0.0	0.0001909711832003091	9.523497324949555e-05	0.0	0.0	0.16414649865613432	0.0	0.0	0.0	0.0	0.0	0.0	0.0010811675647324622	0.0	0.0
LCC10781001	0.0	0.10628642137174475	0.001908111315910194	0.0	0.3961947407295986	0.0	0.0	0.0	0.003595645786888716	0.0005625738530191149	0.0	0.0	0.007468556106592308	0.0	0.0	0.0	0.0	0.0	0.10099762847151285	0.0	0.0008544312559821387	0.38213189110875123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10521001	0.0	0.10044064562551236	0.0011188009468319003	0.0	0.5932648463602892	0.0	0.0	0.0	0.018314402708211826	0.060660577599528594	0.0012791450452671429	0.00019892689712122094	0.062457533867680035	0.0	0.005895752284402327	0.0	0.0	0.0	0.0069506160219831754	0.0	0.0008818925413938302	0.08191218354588947	0.0	0.0	0.0	0.0	0.06662467655588894	0.0	0.0	0.0	0.0
LCC10411001	0.0	0.09686595332369584	0.00910221133510167	0.0	0.005604360797722838	0.0	0.0	0.0	0.4401955043898367	0.002787107545860208	8.442905772006706e-05	0.0	0.3326230822297914	0.0	0.0	0.0	0.0	0.0	0.0037798077526112646	0.0	0.013726520474046497	0.09463917645304147	0.0	0.0	0.0	0.0	0.0	0.0	0.0005918466405720081	0.0	0.0
LCC10671001	0.0	0.5618680304769017	0.001822429578136466	0.0	0.1635442801593923	0.0	0.0	0.0	0.016261409009540848	0.005940767022779364	0.0	0.0	0.022580476751272293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22798260700197684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10581001	0.0	0.1376816526661978	0.0013684563879430161	0.0	0.7056018747189291	0.0	0.0	0.0	0.0035657126101958795	0.011030728891231514	0.0005967870770988623	0.0	0.005247165145028336	0.0004956741954457314	0.0	0.0	0.0	0.0	0.0004628619599725634	0.0	2.4318287992525325e-05	0.13392476805996492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10621001	0.0	0.03777475577320419	0.0017455894104458885	0.0	0.6021092948943997	0.0	0.0	0.0	0.06851953322085208	0.01711672231455009	0.0008077432437401391	0.0	0.13961982619856944	0.0	2.6121050170700418e-05	0.0	0.0	0.0	0.01961459796991217	0.0	0.09145803482498596	0.021207781099169775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10241001	0.0	0.18522848829535532	0.0017251565095518918	0.0	0.5386836496576282	0.0	0.0	0.0	0.09298717257540705	0.0008551908244394131	1.0178237352553866e-05	0.0	0.05975117821305611	0.0	0.0	0.0	0.0	0.0	0.10771530091137907	0.0	0.0	0.013043684775830339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10591001	0.0	0.9439745135554239	0.0016925124204049393	0.0	0.0005748212084686913	0.0	0.0	0.0	0.004204237711356219	0.0	0.0	0.0	0.0005600976124336856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04899381749191254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10301001	0.0	0.057895353305330806	0.003099498747929454	0.0	0.670816526979709	0.0	0.0	0.0	0.07793933678666273	0.01714627986234512	0.0	0.0	0.01629361273964076	0.0	0.0009061138858515656	0.0	0.0	0.0	0.00144357949823517	0.0	0.08771926741338444	0.06674043078091096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10611001	0.0	0.18612895947183858	0.002571664858066132	0.0	0.47812123677257606	0.0	0.0	0.0	0.03955637005117613	0.030053887790720647	0.0013702337872595457	0.0	0.05976776868724618	0.0	0.0	0.0	0.0	0.0	0.054906710733481315	4.292612054434975e-05	0.040127317472682125	0.10735292425440877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC30721001	0.0	0.05183401005492116	0.007951330075344371	0.0	0.34471803267174006	0.00021968462882968994	0.0	0.0	0.09694132648237148	0.15100470868553925	0.001542547012564598	0.0005203056998597916	0.0486716536049945	0.0	0.015059257038039588	0.0	0.0	0.0	0.00013950460197694413	0.0	0.12504085993619096	0.15635677950762766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20731001	0.0	0.1439434213633446	0.0005275105311669212	0.0	0.509676305185139	0.0	0.0	0.0	0.015157483392890005	0.11061263387220997	0.0008432350558060631	0.00017480113364147916	0.00577996386106838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2132846456047338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20751001	0.0	0.10200447360257736	0.001181397093314684	0.0	0.8025774748227879	0.0	0.0	0.0	0.0092132683693975	0.010183303075262403	0.0016031163383024942	0.0	0.004026141766645667	0.0	0.0	0.0	0.0	0.0	0.004884260993332833	0.0	0.007046351409576968	0.05728021252880213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20741001	0.0	0.08957675686964343	3.192848020434117e-05	0.0	0.38740762829626413	1.7570704514967143e-05	0.0	0.0	0.1551362683438155	0.02732636127778179	6.777271741487737e-05	0.0	0.09738176421921813	0.0	0.002289914616416459	0.0	0.0	0.0	0.018331064202350256	0.0	0.0	0.22243297027237602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20691001	0.0	0.1704815176667727	0.00855463425561344	0.0	0.45354981562880686	0.0	0.0	0.0	0.24361098166105372	0.02303938318358088	0.0	0.0005450816963698796	0.06033226546675599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061442646874068614	0.03366581070365832	0.0	0.0	0.0	0.0	7.62450499812436e-05	0.0	0.0	0.0	0.0
LCC20721001	0.0	0.389430234770917	0.0024608234535002617	0.0	0.3015945517055259	0.0	0.0	0.0	0.013579642081407321	0.047041897699594264	0.0018661144047795344	0.0	0.1432624860264976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001669887546838735	0.10059726110309436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20671001	0.0	0.08328302656781364	0.0001284106627380009	0.0	0.020328968982228166	0.0	0.0	0.0	0.2963230639045987	0.012085508005674647	0.0	0.0	0.002780720312310842	0.0	0.03513426518181642	0.0	0.0	0.0	0.0043481361116767875	0.0	0.3807017607468647	0.1618291600371515	0.0	0.0	0.0	0.0	0.0	0.0030569794871268033	0.0	0.0	0.0
LCC20711001	0.0	0.024557768166912214	0.007304735866566276	0.0	0.8832510962306674	0.0	0.0	0.0	0.014160923910460529	0.04881727154252725	0.0	0.00027815367990814894	0.0026435605672133836	0.0	0.0023317883130429557	0.0	0.0	0.0	0.0	0.00028535766010720845	0.0	0.016369344062594583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20661001	0.0	0.09405757573573978	0.008289657728980665	0.0	0.7214986657122886	0.0	0.0	0.0	0.006706967519922241	0.02547456686690991	0.0020750916146842894	0.0	0.07411561905265174	0.0	0.0007902442070776087	0.0	0.0	0.0	0.007588986541828899	0.002232820195022981	0.0022817600908260397	0.05402023729744489	0.0	0.0	0.0008678074366223334	0.0	0.0	0.0	0.0	0.0	0.0
LCC20701001	0.0	0.2120124184629053	0.0023997358728368294	0.0	0.616267873971608	0.0	0.0	0.0	0.09880735210015446	0.00960094627541746	1.2417261234841823e-05	0.0	0.012357478130348999	0.0	0.003235998361322074	0.0	0.0	0.0	0.024051233619854968	4.1758047862332006e-05	0.00011526022323631948	0.021097527673218545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20681001	0.0	0.3248291458729948	0.013130873628511574	0.0	0.41071632680651593	0.0	0.0	0.0	0.006548211287209901	0.04239840002474852	0.0004080893083815283	0.0	0.061617267069191586	0.0	0.0003484277161642934	0.0	0.0	0.0	0.060984392165890564	0.0009585026507223567	0.06954884386079205	0.008293162198977636	0.0	0.0	0.0	0.0	0.00021835740989944378	0.0	0.0	0.0	0.0
LCC20651001	0.0	0.1308120845916573	0.006087577330675631	0.0	0.6244336280935802	0.0	0.0	0.0	0.006528486786639778	0.19501405058371568	0.0	0.0	0.005558990456580407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031565182157151025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20601001	0.0	0.2713621343856518	0.012266044936835469	0.0	0.11024241468536981	0.0	0.0	0.0	0.02811826594198129	0.027218219481664457	0.0	0.0	0.26556225128580385	0.0	0.0	0.0	0.0	0.0	0.008037699973218524	0.0	0.07619736316524428	0.2009182265842935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.737955993673883e-05
LCC20641001	0.0	0.5874254609393599	0.0011085129348533153	0.0	0.0012218369339731514	0.0	0.0	0.0	0.17029033168092528	2.082278429057062e-05	0.0	0.0	0.009595699614518206	0.0	6.907558250235734e-06	0.0	0.0	0.0	0.0014530899710463183	0.0	0.17804241400940907	0.05083492357337398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20631001	0.0	0.20587852498534795	0.0005135065605379226	0.0	0.49465197006700723	0.0	0.0	0.0	0.005368099869626501	0.05286624035958839	8.048247316760923e-05	0.0	0.03738623741599768	0.0	0.000916425742957631	0.0	0.0	0.0	0.09569812058220656	0.003648876661319414	0.03330291758087931	0.0671083944841327	0.0	0.0	0.0	0.0	0.002580203217231115	0.0	0.0	0.0	0.0
LCC20621001	0.0	0.39989755869592664	0.023981012746453596	0.0	0.19102077753438182	0.0	0.0	0.0	0.05927310019355789	0.15435232584393246	0.0010610428276486093	0.0	0.04281777891827558	0.0	0.0008083990473406405	0.0	0.0	0.0	0.03638121311138802	0.00037860954753360756	0.0	0.08959879903138632	0.0	0.0	0.0	0.0	0.0004293825021746382	0.0	0.0	0.0	0.0
LCC20521001	0.0	0.21593379251230774	0.0032259857494170113	0.0	0.059504742438266686	0.0	0.0	0.0	0.05493583558971082	0.012587837402518611	0.0	0.0	0.03211914276183016	0.0	0.0	0.0	0.0	0.0	0.34267384325203004	0.0	0.029637839478060913	0.249380980815858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20611001	0.0	0.5074340264497977	0.0	0.0	0.0	0.0	0.0	0.0	0.027050760461067667	0.00018274011111281822	0.001615828448124563	0.0	0.10911372854423643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3546029159856609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20591001	0.0	0.02174250708441856	0.0	0.0	0.3008205931759759	0.0	0.0	0.0	0.23223391092779425	0.06672226897637429	0.0036390491884398537	0.0	0.08597161969910211	0.0	0.00010143936323827411	0.0	0.0	0.0001285836923505972	0.16795101232764734	0.0	0.00016236330191259912	0.12052665226274625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20571001	0.0	0.23253995998999002	0.006136631057415882	0.0	0.1722512673673898	0.0	0.0	0.0	0.20254049588322393	0.05380136820681176	0.0	0.0	0.16842500978533004	4.122255646005855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00012869481041193198	0.16417245064378072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20581001	0.0	0.41081215650128	0.02272226764611433	0.0	0.04918263020618531	0.0	0.0	0.0	0.05174913572258557	0.03655330891921478	0.0022533876391312457	0.0	0.015539976183821812	2.212245872009154e-05	5.36544700179611e-05	0.0	0.0	0.0	0.1632332143592175	0.0	0.0	0.24787814589371127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20561001	0.0	0.17615814021028028	0.0	0.0	0.1677444748849708	0.0	0.0	0.0	0.10955167269525008	0.04288050548147914	0.003056488662053917	0.0	0.40312863610746646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037914855612532303	0.09710093340237408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20541001	0.0	0.30631517701293476	0.00476047212547785	0.0	0.4011887432164929	0.0	0.0	0.0	0.024433671604693966	0.05094341402459696	0.0025576574278437943	0.0	0.10325210953802409	0.0	0.0	0.0	0.0	0.0	0.08438794345557013	0.0	0.0	0.01823044667032883	0.0	0.0	0.0	0.0	0.003930364924036963	0.0	0.0	0.0	0.0
LCC20551001	0.0	0.20479819999999996	0.001778999999999999	0.0	0.1268866	0.0	0.0	0.0	0.413099	0.009742599999999997	0.00019739999999999843	0.0	0.0296255	9.899999999999914e-05	8.65999999999984e-05	0.0	0.0	0.0	0.009099299999999998	0.0003649999999999999	0.0005470999999999998	0.2036747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20531001	0.0	0.43451492012357207	0.00048294123778423135	0.0	0.028423454344710324	0.0	0.0	0.0	0.12242569226149046	0.0007614863122702632	0.0	0.0	0.01152458124889064	0.0	0.0	0.0	0.0	0.0	0.1795785758135454	0.0	0.0	0.2222366744761928	0.0	0.0	0.0	0.0	5.1674181543786535e-05	0.0	0.0	0.0	0.0
LCC20501001	0.0	0.2628486681052149	0.003177116363834467	0.0	0.18781430947750022	0.0	0.0	0.0	0.008202200344531091	0.015071052769128034	0.00031095980827902116	0.0	0.29043800799633035	0.0006786084515428133	0.0	0.0	0.0	0.0	0.17776226293872932	0.005154374306100481	0.0	0.048542439438809266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20481001	0.0	0.5892863097679812	0.0006220422108824534	0.0	0.14120900578108533	0.0	0.0	0.0	0.05114747854441521	0.013052641263747104	0.0006592060439240332	0.0	0.06348516801467591	2.1896528656929043e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1405162518446319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20471001	0.0	0.4891774045548731	0.008966702006066703	0.0	0.12201062021796974	0.0	0.0	0.0	0.00266885295666589	0.03623591694244431	0.00030356621308046084	0.0	0.32257014794253397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018066789166365758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20461001	0.0	0.5594840139120711	0.0046964702889424476	0.0	0.199020859971883	0.0	0.0	0.0	0.0527786056424793	0.03214330350308792	0.005678124724986632	0.0	0.005480669749527992	0.0	0.0	0.0	0.0	0.0	0.002896450025772679	0.0015868872147533626	0.0	0.13623461496649553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20441001	0.0	0.0403708040370804	0.003237100323710032	0.0	0.7803588780358879	0.0	0.0	0.0	0.0014499001449900142	0.06747000674700067	0.0	0.0	0.05671600567160055	0.0	0.004674900467490046	0.0	0.0	0.0	0.0006961000696100068	0.0	4.700000469998867e-06	0.045021604502160445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20371001	0.0	0.2414402338545848	0.000940047567434285	0.0	0.5347524999695314	0.0	0.0	0.0	0.02571669184237538	0.14099142233034498	0.0028990087952312895	0.0	0.03457275981265928	0.0	0.0003566600703187393	3.1828461513900095e-05	0.00027870048420557917	0.0	0.008032456167121983	0.0005493431300532079	0.0010385546413602179	0.008359906573393158	0.0	0.0	0.0	0.0	0.0	0.0	3.988629987184887e-05	0.0	0.0
LCC20511001	0.0	0.21195525268626791	0.010349314545442521	0.0	0.3484721209194874	0.0	0.0	0.0	0.2813665837470794	0.03868558524051392	0.002768095140455198	0.0	0.01365757958586707	0.0	0.003771869114127375	0.0	0.0	0.0	0.03559348837712718	0.0	0.034759983171552954	0.01862012747207903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20491001	0.0	0.46188872416198185	0.0032870949519100824	0.0	0.03797936969780006	0.0	0.0	0.0	0.019426121901885477	0.005400321242728617	0.0	0.0	0.22405402180356465	3.637396436503282e-05	0.00011275928953160215	0.0	0.0	0.0	0.0006408890443539066	3.415111098717006e-05	0.0	0.24714017283089174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20431001	0.0	0.38908904743112005	0.0010692994567135042	0.0	0.0841256005268531	0.0	0.0	0.0	0.37063464157311715	0.003322645461404202	4.2415442663541645e-05	0.0	0.017637345096549437	0.0	0.0	0.0	0.0	0.0	0.0005067313512412553	0.0	0.05743491483511869	0.07609822187087759	0.0	0.0	0.0	0.0	3.9136954341722306e-05	0.0	0.0	0.0	0.0
LCC20421001	0.0	0.6026945242875509	0.002127598110727543	0.0	0.03267805815145958	0.0	0.0	0.0	0.10891771265148129	0.0005734259673854929	0.0	0.0	0.007213323126254822	0.0	0.0	0.0	0.0	0.0	0.0005019282712001383	0.0	0.0008168070139962103	0.24447662241994433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20451001	0.0	0.17003978607002043	0.002050477458393274	0.0	0.019264328223578805	0.0	0.0	0.0	0.1034440886894617	0.0	0.0	0.0	0.1819647725907963	0.0	0.0	0.0	0.0	0.0	0.0017108265639094067	0.01581201145797932	0.06811998681463576	0.43759372213122494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20401001	0.0	0.24108705997504976	0.003777357771115717	0.0	0.3679433501419399	0.0	0.0	0.0	0.05842559551957308	0.04228322827328722	0.0011399227674802742	0.0	0.15543682611073664	5.90477991934312e-06	0.0	0.0	0.0	0.0	3.74302998277098e-05	0.0	0.0	0.12973241839268887	0.0	0.0	0.0	0.0	0.0	0.0	0.00013090596838140353	0.0	0.0
LCC20381001	0.0	0.2303520971123268	0.0194245047470284	0.0	0.5024191927200716	0.0	0.0	0.0	0.006564076247127661	0.10401529803830002	0.0013870038261743936	0.0	0.07577130106993872	0.0	0.0	0.0	0.0	0.0	0.00428368796097327	0.00931560881872224	0.00022454270494255715	0.0462426867543944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20361001	0.0	0.26689173209343714	0.002221182846240762	0.0	0.49134423062770655	0.0	0.0	0.0	0.04585516892859827	0.13416233090933044	0.00013932335248846597	0.0	0.002112147179075873	0.0	0.0	0.0	0.0	0.0	0.044849360008320745	0.0007613164136442007	0.0	0.010797495375972637	0.0	0.0	0.0	0.0	0.0008657122651850524	0.0	0.0	0.0	0.0
LCC20411001	0.0	0.07812616234870187	0.0010977107740766062	0.0	0.4428085630713967	0.0	0.0	0.0	0.3489606422807547	0.04660059435645622	8.265590768986424e-06	0.0	0.055128768832190964	0.0	0.00025794691192488814	0.0	0.0	0.0	0.0	0.0	0.025506403514448547	0.0015049423192804166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20391001	0.0	0.0760145976222398	0.008633374085148422	0.0	0.30744828914689826	1.71295069707343e-05	0.0	0.0	0.35461156586362114	0.00396696815624654	0.005287273627667497	0.0002249401723761763	0.05286637681899723	0.0	4.0208184027114014e-05	0.0	0.0	0.0	0.018228462286210678	0.0	0.0	0.17266081452959658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20351001	0.0	0.2076551897521992	0.007203797384048323	0.0	0.45113886120479707	0.0	0.0	0.0	0.09466629385645166	0.0	0.0	0.0	0.1343077800331729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10502807776933089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20341001	0.0	0.17632769800977283	0.00489718990586814	0.0	0.36062612161847807	0.0	0.0	0.0	0.1118807032384623	0.19155726858569896	0.0006096462314076429	0.0026378708499163574	0.08330324397038129	0.0	0.0015471335600850103	0.0	0.0	0.0	0.008582607572478947	0.0	0.030013110595151504	0.028017405862298807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20331001	0.0	0.11808116224904044	0.0018361361658458543	0.0	0.06536644750411245	0.0	0.0	0.0	0.05892809891994951	0.05625719991749964	0.0	0.0	0.37371548441296465	0.0	0.0	0.0	0.0	0.0004329256943361479	0.014974822297232718	0.0	0.018891174976230843	0.2915165478627878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20301001	0.0	0.35181227215294686	0.0009303639925202363	0.0	0.028441540677163986	0.0	0.0	0.0	0.4124037917915279	0.021587428680605467	0.0005332244387224476	0.0	0.030069652630063205	0.0	0.0	0.0	0.0	0.0	0.009960832787424994	0.0	0.009409183316453733	0.13485170953257092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20321001	0.0	0.18791301358896403	0.004033815847780881	0.0	0.5931311421684319	0.0	0.0	0.0	0.008188941194095498	0.002534298435567505	0.0	0.0	0.07800720796438362	0.0	0.0	0.0	0.0	0.0	0.010157395324053874	0.00046073607563472044	0.0	0.11557344940108812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20271001	0.0	0.11248500121750508	0.008066756998139584	0.0	0.56172268796623	0.0	0.0	0.0	0.011084011203561402	0.03524310496067312	0.0	0.0	0.010485212447302564	0.0	0.0	0.0	0.0	0.0	0.0	1.6030832844721865e-05	0.0	0.2608971943737435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20291001	0.0	0.3615104754197306	0.0061609733624751525	0.0	0.18937721349792333	0.0	0.0	0.0	0.06750535854775574	0.03924521308433752	3.2199585913323455e-05	0.0	0.004869531451899603	0.0	0.0019150405577636122	0.0	0.0	0.0	0.00015694316689605673	0.0	5.473929605265068e-05	0.3291723120292525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20231001	0.0	0.30659063328428937	0.0	0.0	0.0643570736883511	0.0	0.0	0.0	0.08161833342094811	0.012883328993188576	7.570727952893275e-05	0.0	0.0031537257622535676	0.0	0.0	0.0	0.0	0.0	0.0010938991501908612	0.0	6.921228503851532e-05	0.5300005825198184	0.0	0.0	0.0	0.0	0.0	0.0	0.00015750361639263412	0.0	0.0
LCC20281001	0.0	0.2635780264517848	0.006611272211947162	0.0	0.0028902494376616284	0.0	0.0	0.0	0.051133214050161115	0.5491741768671955	1.6739819678658532e-05	0.0	0.012989860930360912	0.0	0.0	0.0	0.0	0.0	0.02422849758205262	0.0	0.0065270948329916026	0.08285086781616617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20251001	0.0	0.16212945462749628	0.0015986040691249	0.0	0.7080732955715416	0.0	0.0	0.0	0.01089610933671782	0.0	0.0	0.0	0.06254837189901064	0.0	0.0	0.0	0.0	0.0	0.0	0.00018131180339840032	0.0	0.054572852692710304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20241001	0.0	0.13654480404572739	0.003412667905856952	0.0	0.43369648725135806	0.0	0.0	0.0	0.1289871799433594	0.03731142148222727	0.00025699249619998897	0.0	0.042095451062424405	0.0	0.0	0.0	0.00011807221549281807	0.0	0.0	0.0002786424100764304	0.004129821303014098	0.21307724959895039	0.0	0.0	0.0	0.0	9.121028531278695e-05	0.0	0.0	0.0	0.0
LCC20201001	0.0	0.41240152970022526	0.010195366755654384	0.0	0.3129477025581117	0.0	0.0	0.0	0.01824698403283841	0.164056066863052	0.001030552582294625	0.0	0.003849864297236179	0.0	0.01951656478203613	0.0	0.0	0.0	0.01853313746831051	0.0013213084856099836	0.012769346923820556	0.0045401344200760455	0.0	0.0205914411307343	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20191001	0.0	0.08014689010816489	0.016599306810725512	0.0	0.0662776702077555	0.0	0.0	0.0	0.7093013964422724	0.0001223748777257572	0.0	0.0	0.023432474428078588	0.0	0.00023418284577947333	0.0	0.0	0.0	0.0002481714214405613	0.0	0.013389985387473477	0.09024754747058372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20261001	0.0	0.34818061991053095	0.001479308296534918	0.0	0.03932740555962944	0.0	0.0	0.0	0.19267442688936778	0.1148952125768924	0.00039687050693752707	0.0	0.023855960222487645	0.0	0.0	0.0	0.0	0.0	0.09239487634771862	0.0	0.0	0.18679531968990062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20171001	0.0	0.8606563189737696	0.00190989859583695	0.0	0.0021488484646745754	0.0	0.0	0.0	0.05643947891925043	0.0019029971555063528	0.0	0.0	0.0009671018341527862	0.0	5.071058329873326e-05	0.0	0.0	0.0	0.0004279893213713691	0.0	0.03916467366739437	0.036257466933348984	0.0	7.451555139557506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20221001	0.0	0.14859192192486628	0.002644664024408704	0.0	0.21692971950721426	0.0	0.0	0.0	0.09201395676826467	0.0471550212224764	0.00015679509227351033	0.0	0.23122273504777338	0.0	0.0	0.0	0.0	0.0	0.054112653063188625	0.0	0.032043543320458896	0.17512899002907525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20211001	0.0	0.3185172501823085	0.0017234620912894506	0.0	0.20749484847754013	0.0	0.0	0.0	0.048136650469138544	0.01918224715959497	0.0	0.0	0.13057121730243057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01785437475863575	0.2565199495590621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20121001	0.0	0.19595974720295425	0.0019295872310748508	0.0	0.6515309987052679	0.0	0.0	0.0	0.044822592875210086	0.014253963665829403	0.0	0.0	0.05330490981314061	0.0	0.0	0.0	0.0	0.0	0.0020080558440300194	0.0	0.00803782827704545	0.023410169852519046	0.0047421465329283916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20181001	0.0	0.28291421594136024	0.00981072188937611	0.0	0.005740667992971025	0.0	0.0	0.0	0.28720445160202285	0.03701229388289739	0.0	0.0	0.03849049959803794	0.0	0.0	0.0	0.0	0.0	0.035077581987126384	0.0	0.2830298213940875	0.02071974571212057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20161001	0.0	0.17079278292072178	0.004907399509260051	0.0	0.7564745243525476	0.0	0.0	0.0	0.008319099168090085	7.169999282999804e-05	0.0	0.0	0.02028189797181021	0.0	0.0071255992874400724	0.0	0.0	0.0	0.03077559692244032	0.00023969997603000057	0.0006054999394500052	0.00040619995938000187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
