Sample_Name	Methanobacteriales	Actinomycetales	Bifidobacteriales	Corynebacteriales	Micrococcales	Propionibacteriales	Coriobacteriales	Eggerthellales	Bacteroidetes_unclassified	Bacteroidales	Sphingobacteriales	Candidatus_Saccharibacteria_unclassified	Deinococcales	Bacillales	Lactobacillales	Clostridiales	Erysipelotrichales	Firmicutes_unclassified	Acidaminococcales	Selenomonadales	Veillonellales	Tissierellales	Tissierellia_unclassified	Fusobacteriales	Lentisphaerae_unclassified	Victivallales	Caulobacterales	Rhodobacterales	Rhodospirillales	Burkholderiales	Neisseriales	Rhodocyclales	Desulfovibrionales	Campylobacterales	Aeromonadales	Enterobacterales	Pasteurellales	Pseudomonadales	Vibrionales	Xanthomonadales	Proteobacteria_unclassified	Brachyspirales	Spirochaetales	Synergistales	Acholeplasmatales	Mycoplasmatales	Verrucomicrobiales	Eucoccidiorida	Saccharomycetales	Tremellales	Eukaryota_unclassified
LCC10421001	0.0	0.0	0.12253108561343713	0.0	0.0	0.0	4.146164221676845e-05	0.0	0.0	0.4681669646174436	0.0	0.0	0.0	0.00026879279271262087	0.04339223785472205	0.10085989423438446	0.001170330696035801	0.0	0.026439381359937817	0.0	0.027214208439608284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07462964135274978	0.0	0.0	4.348416134929444e-05	0.0	0.0	0.13524251723540243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10311001	0.0	0.0	0.282719028766677	0.0	0.0	0.0	0.0033803936763981443	0.0	0.0	0.3437532097124944	0.0	0.0	0.0	0.0002928264763469093	0.05000616264798914	0.028166020125677742	0.0002542595779834768	0.0	0.0	0.010950481713651152	0.04803512226008872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03291548834554652	0.0	0.0	0.0	0.0	0.0	0.199527006697147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10341001	0.0	0.0007101513131347946	0.28919589198885814	0.0	0.0005478598136107316	0.0	0.0	0.0	0.0	0.028917623556500273	0.0	0.0	0.0	3.4272739029915425e-06	0.23135147187805838	0.038775269718896	0.0017937746795221692	0.0	0.0	0.0	0.25339509280906525	0.0	0.0	0.0004943338594198774	0.0	0.0	0.0	0.0	0.0	0.032774113114755914	6.632783024026744e-05	0.0	0.0	6.441258894153716e-05	0.0	0.12009792729562586	0.0018123222794677765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10801001	0.0	0.0	0.05393387285587824	0.0	0.0	0.0	0.004944516361396882	0.0	0.0	0.7288982683099129	0.0	0.0	0.0	0.0	0.026915345782798642	0.041458737877410064	0.0	0.0	0.0	0.003952015745594139	0.06452772641750143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046329907204692836	0.0	0.0	0.0	7.280850963457934e-05	0.0	0.028758391961595877	0.0002084089735841884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10491001	0.0	0.0	0.10204912718055777	0.0	0.0	0.0	0.0011819730014078751	0.0	0.0	0.7394908864059662	0.0	0.0	0.0	0.0	0.025387959339886173	0.07131540333994803	0.0	0.0	0.0	0.0	0.001184398805412817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013800196833779968	0.0	0.0	0.0	4.5483825092657e-05	0.0	0.04554457126794855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10531001	0.0	5.576959669084017e-05	0.3621679817800175	0.0	0.0	0.0	0.007911994030334022	0.0	0.0	0.29685007796147883	0.0	0.0	0.0	0.0	0.10282190846210312	0.061305032858231585	0.000995017952840566	0.0	0.0	0.002534479691197669	0.05357139110246334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012428779188067559	0.0	0.0	0.0	0.04249599093904184	0.0	0.05633237266061726	0.0005292037769158699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10111001	0.0	9.835873417915035e-05	0.4558792786686406	0.0	1.0702245687885257e-05	0.0	0.022331203926195278	0.0002111909815742985	0.0	0.21435874437176541	0.0	0.0	0.0	0.0	0.11032058322142689	0.03328041667409878	0.0	0.000578328971743523	0.0	0.0001255730160712045	0.005463751239039752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08031709225080966	0.0	0.0	0.0	0.02457082720714706	0.0	0.047219327236450816	0.005078062689678192	0.00015655856549137118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10451001	0.0	4.233664660129681e-05	0.11275830358758543	0.0	0.0	0.0	0.0	0.0024932581642669897	0.0	0.3531174584720534	0.0	0.0	0.0	0.0	0.037797017098000034	0.031615866694210515	0.0	0.0	0.0	0.0	0.013833073908775438	0.000459097394704856	0.0	0.00034549906398978925	0.0	0.0	0.0	0.0	0.0	0.0	0.0016702457647339531	0.0	0.0	0.0	0.0	0.44546589527895347	0.00040194792612485296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10371001	0.0	0.0	0.49011618825825876	0.0	0.0	0.0	0.0	1.4008591469148028e-06	0.0	0.31735863605149034	0.0	0.0	0.0	0.0	0.006197901172789271	0.013123048365562601	0.0011283920428398723	0.0	0.0	0.0	0.0869417213577087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031303198251487634	0.0	0.0	0.0	0.0	0.0	0.08185079909508501	0.00015159297196970793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10731001	0.0	0.00011001791562309548	0.6593742756190141	0.0	0.00015728338211565187	0.0	0.0030945807125721614	2.886210400715457e-05	0.0	0.003958130841873381	0.0	0.0	0.0	1.5185288171012156e-05	0.06775162701311918	0.003835944582749009	1.7096019795179623e-06	0.0	0.0	0.0	0.008023162089877797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21700973517762512	0.001019224474259679	0.0	0.0	0.0005249483725343389	0.0	0.028678573206413822	0.006416739618064861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10231001	0.0	0.0	0.4937606951891742	0.0	1.171869718135246e-05	0.0	0.039089066605769496	0.0008841105984598412	0.0	0.3418042486787669	0.0	0.0	0.0	0.0	0.04790463184010088	0.009239141049544545	0.0001958124187140569	0.0	0.0	0.007035625340230334	0.040360094530823905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001168664604376281	0.0	0.0	0.0005251378574515622	0.0	0.0	0.018021052589406394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10271001	0.0	0.0	0.8900209965447822	0.0	0.00027908659364530295	0.0	9.306383780578255e-05	0.0005772685858031795	0.0	0.0044363227214678025	0.0	0.0	0.0	0.0	0.07344499455046705	0.006288996056275608	0.00041527245776244704	0.0	0.0	0.0	0.004661480552280891	0.0	0.0	0.00013387762913210727	0.0	0.0	0.0	0.0	0.0	0.0001654584805182867	0.0	0.0	0.0005641536142972906	0.0	0.0	0.01346876097723115	0.0	0.0011831802693752186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003966282142696765	0.0	0.000300804986459054	0.0	0.0
LCC10211001	0.0	0.0	0.0469935759938834	0.0	0.0	0.0	0.0001755127011485111	0.0	0.0	0.24888977661636041	0.0	0.0	0.0	0.0	0.01801045798360635	0.011010959189979732	0.0	0.0	0.0	6.222357503489529e-05	0.03615300284539663	0.0	0.0	0.035956882982887614	0.0	0.0	0.0	0.0	0.0	0.03327674573316158	0.0	0.0	0.0	0.004656816376521185	0.0	0.5644495505527846	0.00036449544923511113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10631001	0.0	0.0	0.07049510132472703	0.0005688583032131927	0.0	0.0	0.00010955709903123102	0.0019085943297374084	0.0	0.301476945810414	5.0424219279338784e-05	0.0	0.0	0.0	0.0036676362308659437	0.42242002708070875	0.0	0.0	0.0	0.004656660523298032	0.03256458439369339	0.0	0.0	0.0760967052664603	0.0	0.0	0.0	0.0	0.0	0.0033038077489015807	0.00019503098885441795	0.0	0.0016473345155608712	3.569475650477727e-05	0.0	0.07981121774382047	0.0009918196649294504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10071001	0.0	5.231389938594414e-05	0.1267181683391762	0.0	0.0	0.0	0.0012093026974332637	0.0011992222782824821	0.0	0.5331467644722232	0.0	0.0	0.0	0.0	0.021841661294788126	0.028651332031800595	0.0005024567545673406	0.00011157981197932495	0.0	0.0	0.059978146346482436	0.00010584440108319218	0.0	0.0009892714794179564	0.0	0.0	0.0	0.0	0.0	0.05540598106028283	0.0	0.0	0.0010975490851237515	0.0	0.0	0.1689241881221726	6.621792580081506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10121001	0.0	0.0	0.015484669276101813	0.0	0.0	0.0	0.0007032060440830181	0.00022948939761990658	0.0	0.4804548521968973	0.0	0.0	0.0	0.0	0.005388138355739046	0.06736190558210654	0.0025642858553623265	0.0002164559237489644	0.001789094932515179	0.011136501877772684	0.004673703472628752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4099976970854245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10021001	0.0	0.0	0.19113298904715056	0.0	0.0	0.0	0.0025581208173012806	0.00022934393020416458	0.0	0.22869754270642262	0.0	0.0	0.0	0.0	0.0377843874745179	0.04087847834957261	0.00031213198357773266	0.0	0.0024770345739728765	0.0032730812492166666	0.010157103094851684	0.0003645877755580831	0.0	2.6227895990173763e-05	0.0	0.0	0.0	0.0	0.0	0.00908756553470271	9.149731654587729e-05	0.0	0.0	0.0	0.0	0.37326730710783995	1.4415332147271255e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09964818581042797	0.0	0.0	0.0	0.0
LCC10181001	0.0	0.0	0.21912977010749815	0.0	1.641667441620263e-05	0.0	0.031982584711291256	3.87393475553118e-05	0.0	0.5786181024066145	0.0	0.0	0.0	0.0	0.03731339921958734	0.011031204394303294	0.00020841168374718111	0.0	0.0	0.004180546180755793	0.0667694176975554	0.0	0.0	0.002527867555075689	0.0	0.0	0.0	0.0	0.0	0.037542231644681505	0.0002880926156697352	0.0	0.0007664785122248662	0.004024387570455311	0.0	0.0021023353420068763	0.0025712115796014006	0.0	0.0	0.0	0.0	0.000888802756960243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10661001	0.0	0.0018328041099328898	0.4142775108698131	0.0	0.004661110030220626	0.0	1.8783053025562036e-05	0.0	0.0	0.0036008217535476615	0.0	0.0	0.0	8.166108080097673e-05	0.13002945122447926	0.0	0.0	0.0	0.0	0.0	0.008936615030681163	0.0	0.0	3.384967309954376e-05	0.0	0.0	0.0	0.0	0.0	0.0014668861304028015	0.009208015080280477	0.0	0.0	0.39627199588420114	0.0	0.01918201712512215	0.010398478954392637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10101001	0.0	0.0	0.16965175482289296	0.0	0.0	0.0	0.003947435002001684	0.0	0.0	0.5486700577717912	0.0	0.0	0.0	0.0	0.017115190060346615	0.0009684855790827767	0.0	0.0	0.0	0.018622048287620426	0.02638817700618681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1031300311078876	0.0	0.0	0.0	0.052936247935062075	0.0	0.05855577062158288	1.480180554489115e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10751001	0.0	0.0	0.5203048231425064	0.0	7.401338902205042e-06	0.0	0.007113586847860776	0.0009705755771218991	0.0	0.3002744196425133	0.0	0.0	0.0	0.0	0.028598373445756328	0.033091886322235683	2.440441475862818e-05	0.008859302647848991	9.30168267439418e-06	0.0002641477843341831	0.0057805457007172574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07795990294644298	0.0	0.0	0.00046758458605161625	0.013069364247992456	0.0	0.0029303300967144924	5.2109426595269254e-05	0.0	0.0	0.0	0.0	0.00022194014897294914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10541001	0.0	0.0	0.09797856603211925	0.0	0.0	0.0	0.0006600776268893947	0.00031808559683410743	0.0	0.6816195238138583	0.0	0.0	0.0	0.0	0.0005989611804536596	0.02968828911860182	0.0013940751456216862	0.0	0.0	0.0	0.10650746115779758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1505787207336445e-05	0.0	0.0	0.0	0.0	0.08077513658925618	0.0004383179513607109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10701001	0.0	0.0	0.8010488821656961	0.0	8.908363700933059e-05	0.0	0.006672554804473941	0.0	0.0	0.002337518560761152	0.0	0.0	5.210741422366358e-06	0.0	0.09658119247015796	0.0019673555066413886	0.0	0.0	0.0	0.0	0.014617031548834763	0.0	0.0	0.000905867354965525	0.0	0.0	0.0	0.0	0.0	0.013944946111915098	0.0	0.0	0.0	0.002499752990815266	0.0	0.04573638097574339	0.0001762633492681793	0.01341795978229522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10551001	0.0	3.997651104448614e-05	0.4733762948907915	0.0	4.047746982950638e-05	0.0	0.003394396535529349	0.001100005300143945	0.0	0.2178412263230597	0.0	0.0	0.0	0.0	0.08874074090401618	0.017722819704632697	0.000273022537835161	0.0024888634357296407	0.011420457613827102	0.0	0.04412094307294732	0.0	0.0	4.7090125791752745e-05	0.0	0.0	0.0	0.0	0.0	0.0017274060825012982	0.0	0.0	0.0005656826600430551	0.015992007102393267	0.0	0.11991089746666143	0.0011976922632225798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10441001	0.0	8.146821333502453e-05	0.33804404427827417	0.0	0.0001354133816244326	0.0	0.0027601110409746056	0.0	0.0	0.504980019770554	0.0	0.0	0.0	0.0	0.0584110075366104	0.02692354308262308	0.0006626548408982827	0.0	0.0	0.0027875340022200574	0.004812829782376782	0.0	0.0	4.8040224079621545e-05	0.0	0.0	0.0	0.0	0.0	0.003977730553792688	0.0	0.0	0.0	0.0058059613314228	0.0	0.005395617750742693	0.0	0.0	0.0	0.0	0.0	0.04490970289423332	0.0	0.0	0.0	0.0	0.00026432131623808523	0.0	0.0	0.0	0.0
LCC10381001	0.0	0.0	0.2524978026040833	0.0	7.218644982597438e-05	0.0	0.006744637455418556	0.0	0.0	0.16537612774921845	0.0	0.0	0.0	0.0	0.34377832560955146	0.010139217878493749	0.0002701691464815512	0.0	0.0	0.0013524610935227446	0.008261360582321527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2099988631896153	0.0015088482414674087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10041001	0.0	0.0	0.25476553386247897	0.0	0.00022007301572118324	0.0	0.0	0.0	0.0	0.00022400082807526265	0.0	0.0	0.0	0.0	0.41789924884054436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011610151223086072	0.0	0.0	0.0	0.07888780065381903	0.0	0.2476475292096387	0.00023971207749157847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10011001	0.0	0.00012010801700962115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009147959943274529	0.0	0.0	0.0	0.0	0.006002894422747135	0.0016299800839252262	0.0	0.0	0.0	0.0	0.012112061381412631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014779903061400957	0.00012802832864881942	0.0	0.0	0.0003370644016580512	0.0	0.9557022985446177	0.01334161457056622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10501001	0.0	0.0008682954246737943	0.04805564952268319	0.0	0.0009282183836161006	0.0	0.004444339528826092	0.0	0.0	0.24421521806028842	0.0	0.0	0.0	0.00019685920379798212	0.3019091711073923	0.018758770141617923	0.0025582083184816596	0.0	0.004445300859718215	0.0	0.05484916130822606	0.0	0.0	0.010547615733824992	0.0	0.0	0.0	0.0	0.0	0.005781016727050708	0.0019363340458219414	0.0	5.1484610000339185e-05	0.067130056640548	0.02605345576558736	0.19346121953796083	0.013809625079883925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10391001	0.0	0.0	0.43843871913079796	2.6848991354523206e-05	0.0	0.0	0.036997609538124226	0.0005172438147888438	0.0	0.22845345902668604	0.0	0.0	0.0	0.0	0.07544957283555304	0.04721916080271673	0.000805970654653546	0.00015027420534248682	0.0	0.0009151699105357539	0.1251945424816663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.04102305476799e-05	0.04577101837723294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10431001	0.0	0.0	0.5071173798588502	0.0	0.0	0.0	0.002684495395613613	0.000683005910412558	0.0	0.13730419988599227	0.0	0.0	0.0	0.0	0.08951900114237893	0.006024080110809854	0.00023523980301493088	0.0	0.0	1.5409157662398705e-05	0.0343824334802173	0.00031618791047519464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19670240023646057	0.0	0.0	0.002300567227103066	0.00046017348109981594	0.0	0.02225542639990947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10651001	0.0	0.0	0.2869810446774331	0.0	2.875646907832898e-05	0.0	0.005617931932936707	0.0	0.0	0.5292441767899624	0.0	0.0	0.0	0.0	0.0182239864421765	0.0	0.0	0.0	0.0	0.005398901823510828	0.03696568952451929	1.993915451772551e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01709486919463751	0.0	0.0	0.0	0.08329656947347507	0.0007591908230191614	0.016368943694733348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10641001	0.0	0.0	0.31525746587498515	0.0	0.0	0.0	0.00840426344754753	0.0	0.0	0.4102759632657831	0.0	0.0	0.0	0.0	0.03075965428810706	0.07199056519410217	3.945522547910258e-05	0.0	1.7925089748119518e-05	0.0012168031593821867	0.03899938744260341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08157377881821185	0.0	0.0	0.0	0.029963139406226896	0.0	0.011384434793380293	0.00011716399444302062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10681001	0.0	1.813697040046431e-06	0.44942762744244535	0.0	2.9321435480750103e-05	0.0	0.0008838750241826261	6.786249758173507e-05	0.0	0.38045605412071976	0.0	0.0	0.0	0.0	0.011247642193847938	0.008888778051847554	2.7507738440702916e-05	0.0	0.00037800469142967565	0.0013512042948345888	0.07452858991100793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006498174211646351	0.0	0.0	0.00184256505126717	0.018997871928806347	0.0	0.04536675976978139	0.0	6.3479396401624216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10791001	0.0	0.0	0.12326180822676647	0.0	0.0	0.0	0.005594754347436927	0.00071905681679571	0.0	0.3824885950044063	0.0	0.0	0.0	0.0	0.208408101666989	0.014902467537626656	0.00013078308649484952	0.0	0.0	0.0005343394658626617	0.01397337728659017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03303318598305503	0.00041316248212489254	0.0	0.0	0.0	0.0	0.2149950863783762	0.0015452817174751116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10091001	0.0	0.0	0.27828655723728357	0.0	0.00010363066275154883	0.0	0.004418600548005432	0.0	0.0	0.48657486058025473	0.0	0.0	0.0	0.0	0.1050216661093054	0.0	0.0	0.0	0.0	0.0	0.03493002293867763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016074920710375012	0.0	0.0	0.0	0.003635286585426446	0.00043094942925057375	0.07052350519866972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10261001	0.0	0.0001537869321955162	0.2717782990272604	0.0	0.0	0.0	0.017610564959356693	1.068528376732082e-05	0.0	0.09278762281651634	0.0	0.0	0.0	0.0	0.1722704442616374	0.09977458108953645	0.027770240970732326	0.0	0.0	0.007633485569321385	0.022461819046477736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008531049405776491	0.27800295022037375	0.0011541459036273933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.032451342057914e-05	0.0	0.0
LCC10081001	0.0	0.00010798280315715108	0.6312285934475702	0.0	5.365914679962909e-05	0.0	0.0008299724378048122	0.0021780962033744774	0.0	0.18217728882426165	0.0	0.0	0.0	0.0	0.024907645631007478	0.06999245947779184	0.006035574186926872	0.0	0.0	0.0	0.00032062586168200076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0821681019796238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10321001	0.0	0.0	0.12812253074793753	0.0	0.0	0.0	0.0026676569826450387	6.647335586475898e-05	0.0	0.7264971318702043	0.0	0.0	0.0	0.0	0.050926511248685434	0.0070014591052004515	0.00013114200523545313	0.0	0.0	0.0	0.027285658268197625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05667811084527338	4.080641906026709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005825191516957062	0.0	0.0	0.0	0.0
LCC10481001	0.0	0.0	0.09454459698563172	0.0	0.0	0.0	0.0024141200408383297	0.0	0.0	0.8240554935438696	0.0	0.0	0.0	0.0	0.013690285848301847	0.007521112544339244	6.503556144499359e-06	0.0	0.01240578348240818	0.0	0.010929176073476975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029334039852991598	0.0005576048983584219	0.0	0.0	0.0009472179387689183	0.0	0.026870692894874912	0.003124008207687962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10251001	0.0	0.0	0.5704646061095384	0.0	8.225692761514671e-06	0.0	0.004993153692640027	3.9546599814983825e-05	0.0	0.06787335470326131	0.0	0.0	0.0	0.0	0.02686827628709946	0.0009469037859700035	0.0	0.0	0.0	0.000589244337243276	0.012537221259745863	0.0	0.0	0.004147963761394165	0.0	0.0	0.0	0.0	0.0	0.06575254964838327	0.00026353854116705654	0.0	2.4044332687510203e-05	0.025647551844010495	0.0	0.2094848248623462	0.01032925549887561	2.9739043060864588e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10151001	0.0	0.0	0.3696178015617455	0.0	0.00017196253618081446	0.0	0.0	0.0	0.0	3.612230789596828e-05	3.968366219557164e-05	0.0	0.0	5.2504537674141305e-05	0.5240460607249574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021937942485552415	0.0	0.0	0.0	0.0017179973141283398	0.0	0.1020068536737201	0.002091634256646656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10171001	0.0	0.0	0.10770894701743117	0.0	0.0	0.0	0.008746208743854693	7.524918495977934e-05	0.0	0.5330343418970862	0.0	0.0	0.0	0.0	0.07949442607758495	0.059551279452435435	6.347892474548133e-05	0.0	0.0	0.030780638867592323	0.14519139097011796	0.0	0.0	2.1427909620898007e-05	0.0	0.0	0.0	0.0	0.0	0.02816955250979673	0.0	0.0	0.0	0.0	0.0	0.006930973057471966	0.00023208538730242373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10721001	0.0	0.0	0.5267849740204125	0.0	0.0	0.0	0.008068183952477275	0.0	0.0	0.12419148761091252	0.0	0.0	0.0	0.0	0.0435641256828248	0.017110531100533583	0.0008115605403305928	0.0	0.0	0.013238263528162172	0.09035799459769024	0.0	0.0	0.00524157493590581	0.0	0.0	0.0	0.0	0.0	0.012797254412140559	0.0	0.0	0.0	0.031861092712671985	0.0	0.11253857402970995	0.013434382876228251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10601001	0.0	0.0	0.392442794409701	0.0	3.628941623698937e-05	0.0	0.0	4.041092888440361e-05	0.0	0.034945803113933485	0.0	0.0	0.0	2.0104939743485058e-05	0.02806619430780904	2.663904516011699e-05	0.0	0.0	0.0	9.650371076872384e-06	0.028444066650287838	0.0	0.0	0.00010042417401870775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02937743847787914	0.0	0.48595690063857305	8.112343186496141e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004521600948309787	0.0	0.0	0.0	0.0
LCC10061001	0.0	0.0	0.4474228021137004	0.0	0.0	0.0	0.0017538471388811616	0.0	0.0	0.39768471368803116	0.0	0.0	0.0	0.0	0.002008655687322798	0.012397481327045322	0.001699924167695437	0.0	0.0	0.008891787901646101	0.004632273348446438	0.0	0.0	0.0011454879778785758	0.0	0.0	0.0	0.0	0.0	0.022836228233227354	0.0	0.0	0.0	0.00419458689401685	0.0	0.09533221152210841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10571001	0.0	0.0	0.0018367510443732566	0.0	0.0	0.0	0.000122792013410488	0.0	0.0	0.8436944864949814	0.0	0.0	0.0	0.0	0.0006127290694242644	0.016587077540848344	0.00043885065444449975	0.0	0.0	0.00017449391379384974	0.01402434564525869	0.0	0.0	0.011807421500050623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044275907191395826	0.06559442669927167	0.0008307182327469777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
